Datetime,Open,High,Low,Last,Volume,Dividends,Stock splits
5/31/2022 13:15,189.04,189.04,187.82,188.1696,339340,0,0
5/31/2022 13:20,188.19,188.45,187.9401,188.2511,297388,0,0
5/31/2022 13:25,188.24,188.68,187.69,188,312989,0,0
5/31/2022 13:30,188.03,188.82,187.82,188.733,289392,0,0
5/31/2022 13:35,188.7499,189.0799,188.08,188.35,388336,0,0
5/31/2022 13:40,188.32,188.7799,188.1715,188.63,231570,0,0
5/31/2022 13:45,188.6301,188.77,188.18,188.47,209933,0,0
5/31/2022 13:50,188.42,189.1384,188.37,188.74,355802,0,0
5/31/2022 13:55,188.755,189.4,188.751,189.2709,456081,0,0
5/31/2022 14:00,189.26,189.45,188.68,188.7,395086,0,0
5/31/2022 14:05,188.65,188.9738,188.2,188.862,425525,0,0
5/31/2022 14:10,188.84,189.01,188.5001,188.615,285141,0,0
5/31/2022 14:15,188.64,188.875,188.4,188.8302,252879,0,0
5/31/2022 14:20,188.85,188.92,187.87,188.182,352657,0,0
5/31/2022 14:25,188.1999,188.2881,187.57,187.95,359151,0,0
5/31/2022 14:30,187.99,188.14,187.07,187.25,413220,0,0
5/31/2022 14:35,187.26,187.64,187.11,187.3451,322324,0,0
5/31/2022 14:40,187.365,187.44,186.36,186.4225,473402,0,0
5/31/2022 14:45,186.4,186.4758,185.46,185.8303,698309,0,0
5/31/2022 14:50,185.82,186.28,185.09,185.17,563815,0,0
5/31/2022 14:55,185.1996,185.6793,184.85,185.64,592005,0,0
5/31/2022 15:00,185.5921,185.9,185.01,185.702,380216,0,0
5/31/2022 15:05,185.7011,186.75,185.37,186.65,483567,0,0
5/31/2022 15:10,186.59,186.6799,185.9219,186.43,403010,0,0
5/31/2022 15:15,186.4499,187.41,186.435,186.8672,629637,0,0
5/31/2022 15:20,186.875,187.72,186.87,187.3993,382865,0,0
5/31/2022 15:25,187.38,187.75,187.07,187.44,396098,0,0
5/31/2022 15:30,187.445,188.44,187.435,188.165,630124,0,0
5/31/2022 15:35,188.165,188.29,187.64,187.82,407100,0,0
5/31/2022 15:40,187.815,187.8653,186.8,186.8,479003,0,0
5/31/2022 15:45,186.77,187.3475,186.62,186.89,534482,0,0
5/31/2022 15:50,186.91,188.35,186.72,187.34,736819,0,0
5/31/2022 15:55,187.32,187.325,186.38,186.72,5219263,0,0
6/1/2022 9:30,187.24,190.2399,187.19,189.7393,1457132,0,0
6/1/2022 9:35,189.6881,190.05,188.5801,188.6824,1053910,0,0
6/1/2022 9:40,188.715,189.7424,188,188.48,911014,0,0
6/1/2022 9:45,188.5,190.13,188.25,189.055,888165,0,0
6/1/2022 9:50,189.06,189.96,187.82,189.85,868865,0,0
6/1/2022 9:55,189.92,190.5318,189.35,189.8,912656,0,0
6/1/2022 10:00,189.825,190.24,187.68,188.89,1023503,0,0
6/1/2022 10:05,189.02,189.03,187.19,187.5421,930185,0,0
6/1/2022 10:10,187.56,188.12,186.85,187.4116,746700,0,0
6/1/2022 10:15,187.36,187.385,185.69,186.22,928836,0,0
6/1/2022 10:20,186.23,187.19,186.1849,186.765,771831,0,0
6/1/2022 10:25,186.76,187.1055,185.8,185.845,753713,0,0
6/1/2022 10:30,185.82,186.55,185.33,185.37,683955,0,0
6/1/2022 10:35,185.33,185.87,184.58,185.87,814369,0,0
6/1/2022 10:40,185.83,187.06,185.78,187.01,825705,0,0
6/1/2022 10:45,186.98,187.59,186.64,186.6928,772546,0,0
6/1/2022 10:50,186.7,188.44,186.275,188.32,691448,0,0
6/1/2022 10:55,188.3,188.5128,187.5,187.59,518106,0,0
6/1/2022 11:00,187.58,187.65,186.36,186.93,564627,0,0
6/1/2022 11:05,186.88,187.42,186.15,186.1865,390022,0,0
6/1/2022 11:10,186.235,187.1496,186.07,186.7612,384815,0,0
6/1/2022 11:15,186.76,186.85,185.5,185.8,432620,0,0
6/1/2022 11:20,185.75,185.75,184.35,184.8823,582231,0,0
6/1/2022 11:25,184.89,185.66,184.5901,185.6099,499501,0,0
6/1/2022 11:30,185.63,185.85,185,185.125,392804,0,0
6/1/2022 11:35,185.1191,185.435,184.65,185.16,362336,0,0
6/1/2022 11:40,185.07,185.28,184.33,184.42,308823,0,0
6/1/2022 11:45,184.4,185.08,184.2201,184.2201,360692,0,0
6/1/2022 11:50,184.22,184.4519,183.57,184.2766,612721,0,0
6/1/2022 11:55,184.3041,184.34,183.31,183.355,466045,0,0
6/1/2022 12:00,183.3563,183.42,182.03,182.09,718495,0,0
6/1/2022 12:05,182.105,182.703,181.91,182.2112,631270,0,0
6/1/2022 12:10,182.18,182.19,181.22,181.995,628061,0,0
6/1/2022 12:15,182,183.06,181.87,182.93,611426,0,0
6/1/2022 12:20,182.935,183.3539,182.8201,183.165,465190,0,0
6/1/2022 12:25,183.17,183.39,182.4335,182.44,435707,0,0
6/1/2022 12:30,182.44,183.7599,182.35,183.375,505210,0,0
6/1/2022 12:35,183.36,183.6295,182.78,183.1,339106,0,0
6/1/2022 12:40,183.1,183.4,182.53,182.66,281689,0,0
6/1/2022 12:45,182.6001,183,181.995,182.35,350373,0,0
6/1/2022 12:50,182.31,183.2933,182,183.1959,353431,0,0
6/1/2022 12:55,183.15,183.69,182.951,183.4701,330066,0,0
6/1/2022 13:00,183.43,183.89,183.19,183.27,370774,0,0
6/1/2022 13:05,183.26,184.15,183.16,184.11,445749,0,0
6/1/2022 13:10,184.1,184.3586,183.61,183.7806,449577,0,0
6/1/2022 13:15,183.8,184.44,183.6301,183.92,408888,0,0
6/1/2022 13:20,183.9,184.15,183.07,183.18,345410,0,0
6/1/2022 13:25,183.25,183.7833,183.2,183.4187,277468,0,0
6/1/2022 13:30,183.46,183.46,182.72,183.2849,339653,0,0
6/1/2022 13:35,183.3099,183.6428,183.06,183.36,376957,0,0
6/1/2022 13:40,183.36,183.87,183.2609,183.79,317743,0,0
6/1/2022 13:45,183.82,183.93,183.14,183.3599,291090,0,0
6/1/2022 13:50,183.345,183.6399,182.785,182.8605,305096,0,0
